path,line,end_line,zone,symbol,rule,severity,claim_type,confidence,evidence
hardware/tools/write_final_unblock_commands.py,133,133,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_c3b_board_smoke_readiness.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR"","
hardware/tools/write_final_unblock_commands.py,138,138,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,144,144,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,149,149,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,187,187,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""test -d /home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_final_unblock_commands.py,188,188,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tools/write_final_unblock_commands.py,190,190,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""evidence_after"": [""/home/kjm26/project/PRJXR/XR-VITs""],"
hardware/tools/write_final_unblock_commands.py,198,198,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,206,206,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,213,213,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,219,219,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,248,248,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""test -d /home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_final_unblock_commands.py,251,251,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,257,257,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""/home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_final_unblock_commands.py,267,267,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,277,277,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,284,284,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,290,290,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,319,319,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,325,325,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,336,336,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,342,342,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,363,363,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR"","
hardware/tools/write_final_unblock_intake.py,19,95,maintained,build_intake,large-function,medium,fact,high,function spans 77 lines
hardware/tools/write_final_unblock_intake.py,223,286,maintained,render_markdown,large-function,medium,fact,high,function spans 64 lines
hardware/tools/write_final_unblock_intake.py,318,321,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_unblock_intake.py,193,193,maintained,build_candidate_audit_command,hard-coded-absolute-path,high,fact,high,"f""/tmp/final_unblock_candidate_audit_{DATE_TAG}.json"","
hardware/tools/write_final_unblock_intake.py,195,195,maintained,build_candidate_audit_command,hard-coded-absolute-path,high,fact,high,"f""/tmp/final_unblock_candidate_audit_{DATE_TAG}.md"","
hardware/tools/write_hgpipe_operator_audit.py,168,273,maintained,build_property_checks,large-function,medium,fact,high,function spans 106 lines
hardware/tools/write_hgpipe_operator_audit.py,168,273,maintained,build_property_checks,high-branch-density,high,inference,medium,AST branch proxy=42
hardware/tools/write_hgpipe_operator_audit.py,276,397,maintained,build_operator_audit,large-function,high,fact,high,function spans 122 lines
hardware/tools/write_hgpipe_operator_audit.py,276,397,maintained,build_operator_audit,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_hgpipe_operator_audit.py,459,469,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_p2_vit_scale_calibration_report.py,37,166,maintained,build_report,large-function,high,fact,high,function spans 130 lines
hardware/tools/write_p2_vit_scale_calibration_report.py,37,166,maintained,build_report,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_p2_vit_scale_calibration_report.py,220,220,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_patch32_dtok4_300_goal_status.py,126,153,maintained,parse_timing,high-branch-density,medium,inference,medium,AST branch proxy=14
hardware/tools/write_patch32_dtok4_300_goal_status.py,225,349,maintained,build_status,large-function,high,fact,high,function spans 125 lines
hardware/tools/write_patch32_dtok4_300_goal_status.py,225,349,maintained,build_status,high-branch-density,medium,inference,medium,AST branch proxy=19
hardware/tools/write_patch32_dtok4_300_goal_status.py,360,458,maintained,render_markdown,large-function,medium,fact,high,function spans 99 lines
hardware/tools/write_patch32_dtok4_300_goal_status.py,475,475,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_prefetchall4_300_contract_audit.py,61,340,maintained,build_audit,large-function,high,fact,high,function spans 280 lines
hardware/tools/write_prefetchall4_300_contract_audit.py,61,340,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_prefetchall4_300_contract_audit.py,382,382,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_prefetchall4_300_goal_status.py,259,400,maintained,build_board_measurements,large-function,high,fact,high,function spans 142 lines
hardware/tools/write_prefetchall4_300_goal_status.py,259,400,maintained,build_board_measurements,high-branch-density,high,inference,medium,AST branch proxy=41
hardware/tools/write_prefetchall4_300_goal_status.py,403,587,maintained,build_status,large-function,high,fact,high,function spans 185 lines
hardware/tools/write_prefetchall4_300_goal_status.py,403,587,maintained,build_status,high-branch-density,high,inference,medium,AST branch proxy=46
hardware/tools/write_prefetchall4_300_goal_status.py,594,719,maintained,render_markdown,large-function,high,fact,high,function spans 126 lines
hardware/tools/write_prefetchall4_300_goal_status.py,594,719,maintained,render_markdown,high-branch-density,medium,inference,medium,AST branch proxy=16
hardware/tools/write_prefetchall4_300_goal_status.py,736,736,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_prefetchall4_300_goal_status.py,443,443,maintained,build_status,very-long-line,low,fact,high,line length=164
hardware/tools/write_prefetchall4_300_goal_status.py,449,449,maintained,build_status,very-long-line,low,fact,high,line length=171
hardware/tools/write_prefetchall4_300_goal_status.py,465,465,maintained,build_status,very-long-line,low,fact,high,line length=169
hardware/tools/write_prefetchall4_300_goal_status.py,489,489,maintained,build_status,very-long-line,low,fact,high,line length=237
hardware/tools/write_prefetchall4_300_goal_status.py,491,491,maintained,build_status,very-long-line,low,fact,high,line length=202
hardware/tools/write_prefetchall4_300_goal_status.py,504,504,maintained,build_status,very-long-line,low,fact,high,line length=179
hardware/tools/write_prefetchall4_300_goal_status.py,664,664,maintained,render_markdown,very-long-line,low,fact,high,line length=221
hardware/tools/write_prefetchall4_300_resource_breakdown.py,137,163,maintained,parse_hierarchical_table,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_prefetchall4_300_resource_breakdown.py,396,396,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req1_environment_audit.py,51,114,maintained,build_audit,large-function,medium,fact,high,function spans 64 lines
hardware/tools/write_req1_environment_audit.py,157,157,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req1_environment_audit.py,17,17,maintained,<module>,hard-coded-absolute-path,high,fact,high,"EXPECTED_PROJECT_PREFIX = ""/home/kjm26/project/"""
hardware/tools/write_req1_environment_audit.py,56,56,maintained,build_audit,hard-coded-absolute-path,high,fact,high,"legacy_markers = [""/mnt/c"", ""/mnt/d"", ""C:\\"", ""/opt/Xilinx""]"
hardware/tools/write_req2_spec_subagent_gate_audit.py,39,201,maintained,build_audit,large-function,high,fact,high,function spans 163 lines
hardware/tools/write_req2_spec_subagent_gate_audit.py,39,201,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=18
hardware/tools/write_req2_spec_subagent_gate_audit.py,248,259,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req5_q4q8_swhw_match_audit.py,87,140,maintained,manifest_checks,high-branch-density,medium,inference,medium,AST branch proxy=22
hardware/tools/write_req5_q4q8_swhw_match_audit.py,143,241,maintained,build_audit,large-function,medium,fact,high,function spans 99 lines
hardware/tools/write_req5_q4q8_swhw_match_audit.py,143,241,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_req5_q4q8_swhw_match_audit.py,288,288,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req5_q4q8_swhw_match_audit.py,230,230,maintained,build_audit,very-long-line,low,fact,high,line length=179
hardware/tools/write_req6_parameterization_audit.py,107,356,maintained,build_audit,large-function,high,fact,high,function spans 250 lines
hardware/tools/write_req6_parameterization_audit.py,107,356,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=30
hardware/tools/write_req6_parameterization_audit.py,409,409,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req6_parameterization_audit.py,85,85,maintained,sweep_has_values,hard-coded-absolute-path,high,fact,high,"pattern = rf""{re.escape(name)}:\s*(?:\n\s+.*)*?\n\s+values:\s*\[([^\]]+)\]"""
hardware/tools/write_req6_parameterization_audit.py,243,243,maintained,build_audit,very-long-line,low,fact,high,line length=161
hardware/tools/write_req6_parameterization_audit.py,244,244,maintained,build_audit,very-long-line,low,fact,high,line length=208
hardware/tools/write_req6_parameterization_audit.py,245,245,maintained,build_audit,very-long-line,low,fact,high,line length=175
hardware/tools/write_req6_parameterization_audit.py,247,247,maintained,build_audit,very-long-line,low,fact,high,line length=168
hardware/tools/write_req6_parameterization_audit.py,249,249,maintained,build_audit,very-long-line,low,fact,high,line length=177
hardware/tools/write_req6_parameterization_audit.py,250,250,maintained,build_audit,very-long-line,low,fact,high,line length=165
hardware/tools/write_req6_parameterization_audit.py,252,252,maintained,build_audit,very-long-line,low,fact,high,line length=180
hardware/tools/write_req6_parameterization_audit.py,340,340,maintained,build_audit,very-long-line,low,fact,high,line length=167
hardware/tools/write_req6_parameterization_audit.py,343,343,maintained,build_audit,very-long-line,low,fact,high,line length=193
hardware/tools/write_req9_deit_image_reference_audit.py,55,117,maintained,build_audit,large-function,medium,fact,high,function spans 63 lines
hardware/tools/write_req9_deit_image_reference_audit.py,166,166,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_selected_path_execution_audit.py,65,156,maintained,build_audit,large-function,medium,fact,high,function spans 92 lines
hardware/tools/write_selected_path_execution_audit.py,216,219,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_selected_path_execution_audit.py,99,99,maintained,build_audit,very-long-line,low,fact,high,line length=192
hardware/tools/write_spec_plan_conformance_audit.py,96,418,maintained,build_audit,large-function,high,fact,high,function spans 323 lines
hardware/tools/write_spec_plan_conformance_audit.py,96,418,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=62
hardware/tools/write_spec_plan_conformance_audit.py,472,472,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_spec_plan_conformance_audit.py,132,132,maintained,build_audit,very-long-line,low,fact,high,line length=162
hardware/tools/write_spec_plan_conformance_audit.py,157,157,maintained,build_audit,very-long-line,low,fact,high,line length=259
hardware/tools/write_spec_plan_conformance_audit.py,160,160,maintained,build_audit,very-long-line,low,fact,high,line length=319
hardware/tools/write_spec_plan_conformance_audit.py,162,162,maintained,build_audit,very-long-line,low,fact,high,line length=249
hardware/tools/write_spec_plan_conformance_audit.py,163,163,maintained,build_audit,very-long-line,low,fact,high,line length=229
hardware/tools/write_spec_plan_conformance_audit.py,176,176,maintained,build_audit,very-long-line,low,fact,high,line length=396
hardware/tools/write_spec_plan_conformance_audit.py,177,177,maintained,build_audit,very-long-line,low,fact,high,line length=208
hardware/tools/write_spec_plan_conformance_audit.py,178,178,maintained,build_audit,very-long-line,low,fact,high,line length=218
hardware/tools/write_third_goal_completion_audit.py,109,356,maintained,build_audit,large-function,high,fact,high,function spans 248 lines
hardware/tools/write_third_goal_completion_audit.py,109,356,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=38
hardware/tools/write_third_goal_completion_audit.py,434,437,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_third_goal_current_audit.py,737,1214,maintained,build_audit,large-function,high,fact,high,function spans 478 lines
hardware/tools/write_third_goal_current_audit.py,737,1214,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=59
hardware/tools/write_third_goal_current_audit.py,1217,1408,maintained,render_markdown,large-function,high,fact,high,function spans 192 lines
hardware/tools/write_third_goal_current_audit.py,1217,1408,maintained,render_markdown,high-branch-density,high,inference,medium,AST branch proxy=35
hardware/tools/write_third_goal_current_audit.py,1430,1430,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_third_goal_current_audit.py,1044,1044,maintained,build_audit,hard-coded-absolute-path,high,fact,high,"""Use /home/kjm26/project/PRJXR/XR-VITs HLS code for ZCU104 fit/low latency"","
hardware/tools/write_third_goal_current_audit.py,1059,1059,maintained,build_audit,hard-coded-absolute-path,high,fact,high,"else [""/home/kjm26/project/PRJXR/XR-VITs or approved replacement policy""],"
hardware/tools/write_third_goal_requirements_trace.py,269,337,maintained,blocker_resolution_conditions,large-function,medium,fact,high,function spans 69 lines
hardware/tools/write_third_goal_requirements_trace.py,340,416,maintained,build_trace,large-function,medium,fact,high,function spans 77 lines
hardware/tools/write_third_goal_requirements_trace.py,419,552,maintained,render_markdown,large-function,high,fact,high,function spans 134 lines
hardware/tools/write_third_goal_requirements_trace.py,419,552,maintained,render_markdown,high-branch-density,medium,inference,medium,AST branch proxy=19
hardware/tools/write_third_goal_requirements_trace.py,598,601,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_third_goal_requirements_trace.py,303,303,maintained,blocker_resolution_conditions,hard-coded-absolute-path,high,fact,high,"""/home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_third_goal_requirements_trace.py,312,312,maintained,blocker_resolution_conditions,very-long-line,low,fact,high,line length=169
hardware/tools/write_third_goal_source_audit.py,120,216,maintained,required_sources,large-function,medium,fact,high,function spans 97 lines
hardware/tools/write_third_goal_source_audit.py,333,344,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_third_goal_source_audit.py,110,110,maintained,discover_optional,work-marker,low,fact,high,"""todo"","
hardware/tools/write_third_goal_unblock_checklist.py,33,129,maintained,build_checklist,large-function,medium,fact,high,function spans 97 lines
hardware/tools/write_third_goal_unblock_checklist.py,202,205,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_third_goal_unblock_checklist.py,50,50,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""test -d /home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_third_goal_unblock_checklist.py,51,51,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tools/write_third_goal_unblock_checklist.py,58,58,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/create_xr_vits_replacement_policy.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --approve --approved-by <name> --reason \""Approve XR_Accel as XR-VITs replacement for HGTXR third-goal signoff\"" --dry-run"","
hardware/tools/write_third_goal_unblock_checklist.py,58,58,maintained,build_checklist,very-long-line,low,fact,high,line length=250
hardware/tools/write_third_goal_unblock_checklist.py,59,59,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/create_xr_vits_replacement_policy.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --approve --approved-by <name> --reason \""Approve XR_Accel as XR-VITs replacement for HGTXR third-goal signoff\"""","
hardware/tools/write_third_goal_unblock_checklist.py,59,59,maintained,build_checklist,very-long-line,low,fact,high,line length=240
hardware/tools/write_third_goal_unblock_checklist.py,60,60,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tools/write_third_goal_unblock_checklist.py,66,66,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""/home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_third_goal_unblock_checklist.py,89,89,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --import-c3b-smoke-json /path/to/e2e_axis_dma_c3b_mem16_file_smoke.json --dry-run-import-c3b-smoke --allow-blocked"","
hardware/tools/write_third_goal_unblock_checklist.py,89,89,maintained,build_checklist,very-long-line,low,fact,high,line length=229
hardware/tools/write_third_goal_unblock_checklist.py,90,90,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --import-c3b-smoke-json /path/to/e2e_axis_dma_c3b_mem16_file_smoke.json --allow-blocked"","
hardware/tools/write_third_goal_unblock_checklist.py,90,90,maintained,build_checklist,very-long-line,low,fact,high,line length=202
hardware/tools/write_third_goal_unblock_checklist.py,92,92,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tools/write_third_goal_unblock_checklist.py,109,109,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff --json-out generated/signoff/third_goal_final_signoff_2026_06_10.json"","
hardware/tools/write_third_goal_unblock_checklist.py,109,109,maintained,build_checklist,very-long-line,low,fact,high,line length=199
hardware/tools/write_third_goal_unblock_checklist.py,110,110,maintained,build_checklist,very-long-line,low,fact,high,line length=269
hardware/tools/write_third_goal_unblock_checklist.py,111,111,maintained,build_checklist,hard-coded-absolute-path,high,fact,high,"""python3 tools/write_third_goal_completion_audit.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --json-out generated/signoff/third_goal_completion_audit_2026_06_10.json --markdown-out generated/signoff/third_goal_completion_audit_2026_06_"
hardware/tools/write_third_goal_unblock_checklist.py,111,111,maintained,build_checklist,very-long-line,low,fact,high,line length=263
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,121,281,maintained,build_audit,large-function,high,fact,high,function spans 161 lines
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,121,281,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=31
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,332,332,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,183,183,maintained,build_audit,very-long-line,low,fact,high,line length=164
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,199,199,maintained,build_audit,very-long-line,low,fact,high,line length=168
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,202,202,maintained,build_audit,very-long-line,low,fact,high,line length=197
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,203,203,maintained,build_audit,very-long-line,low,fact,high,line length=178
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,204,204,maintained,build_audit,very-long-line,low,fact,high,line length=188
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,205,205,maintained,build_audit,very-long-line,low,fact,high,line length=169
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,206,206,maintained,build_audit,very-long-line,low,fact,high,line length=220
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,212,212,maintained,build_audit,very-long-line,low,fact,high,line length=221
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,213,213,maintained,build_audit,very-long-line,low,fact,high,line length=219
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,214,214,maintained,build_audit,very-long-line,low,fact,high,line length=180
hardware/tools/write_vref_p0_buffer_lifetime_audit.py,239,239,maintained,build_audit,very-long-line,low,fact,high,line length=276
hardware/tools/write_vref_p0_pot_scale_audit.py,55,117,maintained,build_audit,large-function,medium,fact,high,function spans 63 lines
hardware/tools/write_vref_p0_pot_scale_audit.py,162,162,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_vref_p0_pot_scale_audit.py,70,70,maintained,build_audit,very-long-line,low,fact,high,line length=221
hardware/tools/write_vref_p0_pot_scale_audit.py,102,102,maintained,build_audit,very-long-line,low,fact,high,line length=174
hardware/tools/write_vref_p0_pot_scale_successor.py,361,423,maintained,read_vivado_overlay_result,large-function,medium,fact,high,function spans 63 lines
hardware/tools/write_vref_p0_pot_scale_successor.py,497,561,maintained,build_c3b_projection,large-function,medium,fact,high,function spans 65 lines
hardware/tools/write_vref_p0_pot_scale_successor.py,497,561,maintained,build_c3b_projection,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/tools/write_vref_p0_pot_scale_successor.py,610,773,maintained,build_package,large-function,high,fact,high,function spans 164 lines
hardware/tools/write_vref_p0_pot_scale_successor.py,610,773,maintained,build_package,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_vref_p0_pot_scale_successor.py,776,922,maintained,render_markdown,large-function,high,fact,high,function spans 147 lines
hardware/tools/write_vref_p0_pot_scale_successor.py,952,952,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_vref_p0_pot_scale_successor.py,916,916,maintained,render_markdown,very-long-line,low,fact,high,line length=203
hardware/tools/write_vref_p0_pot_scale_successor.py,952,952,maintained,main,very-long-line,low,fact,high,line length=173
hardware/tools/write_vref_p0_pot_scale_sweep.py,94,101,maintained,score_candidate,broad-except,medium,fact,high,catches Exception
hardware/tools/write_vref_p0_pot_scale_sweep.py,265,265,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_vref_p0_qkv_uram_cache_successor.py,222,280,maintained,read_overlay_evidence,high-branch-density,medium,inference,medium,AST branch proxy=16
hardware/tools/write_vref_p0_qkv_uram_cache_successor.py,334,509,maintained,build_audit,large-function,high,fact,high,function spans 176 lines
hardware/tools/write_vref_p0_qkv_uram_cache_successor.py,334,509,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=26
hardware/tools/write_vref_p0_qkv_uram_cache_successor.py,512,580,maintained,render_markdown,large-function,medium,fact,high,function spans 69 lines
hardware/tools/write_vref_p0_qkv_uram_cache_successor.py,598,601,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_xr_vits_gate_audit.py,160,250,maintained,build_audit,large-function,medium,fact,high,function spans 91 lines
hardware/tools/write_xr_vits_gate_audit.py,311,322,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_xr_vits_gate_audit.py,241,241,maintained,build_audit,hard-coded-absolute-path,high,fact,high,"""Restore exact /home/kjm26/project/PRJXR/XR-VITs checkout."","
hardware/tools/write_xr_vits_unblock_packet.py,39,119,maintained,build_packet,large-function,medium,fact,high,function spans 81 lines
hardware/tools/write_xr_vits_unblock_packet.py,190,194,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_xr_vits_unblock_packet.py,103,103,maintained,build_packet,hard-coded-absolute-path,high,fact,high,"""test -d /home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_xr_vits_unblock_packet.py,104,104,maintained,build_packet,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --allow-blocked"","
hardware/tools/write_xr_vits_unblock_packet.py,112,112,maintained,build_packet,hard-coded-absolute-path,high,fact,high,"f""python3 tools/create_xr_vits_replacement_policy.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --replacement-path {replacement_path} --approve --approved-by {approved_by_placeholder} --reason \""{reason}\"" --dry-run"","
hardware/tools/write_xr_vits_unblock_packet.py,112,112,maintained,build_packet,very-long-line,low,fact,high,line length=240
hardware/tools/write_xr_vits_unblock_packet.py,113,113,maintained,build_packet,hard-coded-absolute-path,high,fact,high,"f""python3 tools/create_xr_vits_replacement_policy.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --replacement-path {replacement_path} --approve --approved-by {approved_by_placeholder} --reason \""{reason}\"""","
hardware/tools/write_xr_vits_unblock_packet.py,113,113,maintained,build_packet,very-long-line,low,fact,high,line length=230
hardware/tools/write_xr_vits_unblock_packet.py,114,114,maintained,build_packet,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --allow-blocked"","
hardware/tools/write_xr_vits_unblock_packet.py,118,118,maintained,build_packet,very-long-line,low,fact,high,line length=163
hardware/tools/xr_accel_config.py,178,222,maintained,_validate_model,high-branch-density,medium,inference,medium,AST branch proxy=18
hardware/tools/xr_accel_config.py,397,482,maintained,validate_normalized_manifest,large-function,medium,fact,high,function spans 86 lines
hardware/tools/xr_accel_config.py,397,482,maintained,validate_normalized_manifest,high-branch-density,high,inference,medium,AST branch proxy=36
hardware/tools/xr_accel_config.py,512,512,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
